time;V(1);V(2)
1.409931973;0.115519617;0.115471762
1.409954649;0.109298687;0.109248284
1.409977324;0.102648361;0.102595556
1.410000000;0.095594767;0.095539716
1.410022676;0.088165606;0.088108473
1.410045351;0.080390077;0.080331033
1.410068027;0.072298718;0.072237944
1.410090703;0.063923320;0.063861003
1.410113379;0.055296787;0.055233121
1.410136054;0.046453017;0.046388198
1.410158730;0.037426745;0.037360977
1.410181406;0.028253435;0.028186924
1.410204082;0.018969127;0.018902081
1.410226757;0.009610296;0.009542928
1.410249433;0.000213710;0.000146233
1.410272109;-0.009183716;-0.009251090
1.410294785;-0.018545062;-0.018612120
1.410317460;-0.027833550;-0.027900081
1.410340136;-0.037012693;-0.037078488
1.410362812;-0.046046419;-0.046111270
1.410385488;-0.054899250;-0.054962955
1.410408163;-0.063536395;-0.063598756
1.410430839;-0.071923930;-0.071984754
1.410453515;-0.080028894;-0.080087993
1.410476190;-0.087819466;-0.087876661
1.410498866;-0.095265002;-0.095320120
1.410521542;-0.102336291;-0.102389167
1.410544218;-0.109005519;-0.109055998
1.410566893;-0.115246513;-0.115294449
1.410589569;-0.121034739;-0.121079995
1.410612245;-0.126347452;-0.126389901
1.410634921;-0.131163804;-0.131203333
1.410657596;-0.135464842;-0.135501347
1.410680272;-0.139233684;-0.139267074
1.410702948;-0.142455517;-0.142485713
1.410725624;-0.145117707;-0.145144642
1.410748299;-0.147209763;-0.147233383
1.410770975;-0.148723490;-0.148743754
1.410793651;-0.149652912;-0.149669792
1.410816327;-0.149994423;-0.150007906
1.410839002;-0.149746638;-0.149756722
1.410861678;-0.148910555;-0.148917252
1.410884354;-0.147489452;-0.147492789
1.410907029;-0.145488916;-0.145488932
1.410929705;-0.142916787;-0.142913533
1.410952381;-0.139783181;-0.139776721
1.410975057;-0.136100436;-0.136090849
1.410997732;-0.131882977;-0.131870351
1.411020408;-0.127147402;-0.127131840
1.411043084;-0.121912315;-0.121893930
1.411065760;-0.116198265;-0.116177181
1.411088435;-0.110027715;-0.110004066
1.411111111;-0.103424892;-0.103398824
1.411133787;-0.096415755;-0.096387421
1.411156463;-0.089027832;-0.088997397
1.411179138;-0.081290143;-0.081257777
1.411201814;-0.073233101;-0.073198983
1.411224490;-0.064888339;-0.064852656
1.411247166;-0.056288658;-0.056251602
1.411269841;-0.047467838;-0.047429607
1.411292517;-0.038460531;-0.038421327
1.411315193;-0.029302124;-0.029262153
1.411337868;-0.020028600;-0.019988070
1.411360544;-0.010676390;-0.010635513
1.411383220;-0.001282236;-0.001241224
1.411405896;0.008116955;0.008157889
1.411428571;0.017484257;0.017524899
1.411451247;0.026782868;0.026823008
1.411473923;0.035976262;0.036015689
1.411496599;0.045028312;0.045066820
1.411519274;0.053903464;0.053940850
1.411541950;0.062566846;0.062602910
1.411564626;0.070984421;0.071018970
1.411587302;0.079123127;0.079155974
1.411609977;0.086950989;0.086981951
1.411632653;0.094437242;0.094466147
1.411655329;0.101552473;0.101579155
1.411678005;0.108268742;0.108293046
1.411700680;0.114559662;0.114581438
1.411723356;0.120400525;0.120419637
1.411746032;0.125768363;0.125784683
1.411768707;0.130642098;0.130655511
1.411791383;0.135002591;0.135012991
1.411814059;0.138832704;0.138840000
1.411836735;0.142117375;0.142121485
1.411859410;0.144843727;0.144844584
1.411882086;0.147001019;0.146998567
1.411904762;0.148580800;0.148574997
1.411927438;0.149576874;0.149567690
1.411950113;0.149985289;0.149972710
1.411972789;0.149804468;0.149788490
1.411995465;0.149035111;0.149015745
1.412018141;0.147680242;0.147657512
1.412040816;0.145745196;0.145719140
1.412063492;0.143237557;0.143208225
1.412086168;0.140167190;0.140134646
1.412108844;0.136546149;0.136510469
1.412131519;0.132388666;0.132349936
1.412154195;0.127711055;0.127669378
1.412176871;0.122531734;0.122487221
1.412199546;0.116871014;0.116823787
1.412222222;0.110751149;0.110701342
1.412244898;0.104196180;0.104143938
1.412267574;0.097231857;0.097177332
1.412290249;0.089885537;0.089828892
1.412312925;0.082186091;0.082127496
1.412335601;0.074163760;0.074103394
1.412358277;0.065850066;0.065788114
1.412380952;0.057277672;0.057214325
1.412403628;0.048480247;0.048415702
1.412426304;0.039492367;0.039426826
1.412448980;0.030349328;0.030282998
1.412471655;0.021087058;0.021020145
1.412494331;0.011741943;0.011674660
1.412517007;0.002350699;0.002283258
1.412539683;-0.007049780;-0.007117167
1.412562358;-0.016422564;-0.016489682
1.412585034;-0.025730827;-0.025797467
1.412607710;-0.034938004;-0.035003954
1.412630385;-0.044007921;-0.044072974
1.412653061;-0.052904943;-0.052968896
1.412675737;-0.061594122;-0.061656776
1.412698413;-0.070041320;-0.070102479
1.412721088;-0.078213344;-0.078272822
1.412743764;-0.086078092;-0.086135706
1.412766440;-0.093604674;-0.093660249
1.412789116;-0.100763513;-0.100816882
1.412811791;-0.107526481;-0.107577489
1.412834467;-0.113867013;-0.113915509
1.412857143;-0.119760193;-0.119806039
1.412879819;-0.125182895;-0.125225963
1.412902494;-0.130113775;-0.130153948
1.412925170;-0.134533483;-0.134570654
1.412947846;-0.138424660;-0.138458736
1.412970522;-0.141772018;-0.141802916
1.412993197;-0.144562385;-0.144590036
1.413015873;-0.146784823;-0.146809170
1.413038549;-0.148430585;-0.148451584
1.413061224;-0.149493220;-0.149510841
1.413083900;-0.149968540;-0.149982766
1.413106576;-0.149854683;-0.149865509
1.413129252;-0.149152096;-0.149159532
1.413151927;-0.147863551;-0.147867619
1.413174603;-0.145994083;-0.145994819
1.413197279;-0.143551054;-0.143548507
1.413219955;-0.140544060;-0.140538292
1.413242630;-0.136984932;-0.136976018
1.413265306;-0.132887618;-0.132875644
1.413287982;-0.128268239;-0.128253305
1.413310658;-0.123144938;-0.123127154
1.413333333;-0.117537839;-0.117517326
1.413356009;-0.111468964;-0.111445855
1.413378685;-0.104962177;-0.104936615
1.413401361;-0.098043018;-0.098015155
1.413424036;-0.090738681;-0.090708678
1.413446712;-0.083077865;-0.083045893
1.413469388;-0.075090663;-0.075056897
1.413492063;-0.066808454;-0.066773081
1.413514739;-0.058263780;-0.058226989
1.413537415;-0.049490203;-0.049452191
1.413560091;-0.040522197;-0.040483165
1.413582766;-0.031394990;-0.031355145
1.413605442;-0.022144443;-0.022103991
1.413628118;-0.012806899;-0.012766052
1.413650794;-0.003419041;-0.003378011
1.413673469;0.005982250;0.006023250
1.413696145;0.015360038;0.015400796
1.413718821;0.024677482;0.024717784
1.413741497;0.033897978;0.033937616
1.413764172;0.042985295;0.043024060
1.413786848;0.051903741;0.051941429
1.413809524;0.060618274;0.060654685
1.413832200;0.069094658;0.069129598
1.413854875;0.077299591;0.077332871
1.413877551;0.085200831;0.085232268
1.413900227;0.092767355;0.092796773
1.413922902;0.099969428;0.099996660
1.413945578;0.106778753;0.106803640
1.413968254;0.113168569;0.113190962
1.413990930;0.119113797;0.119133556
1.414013605;0.124591059;0.124608055
1.414036281;0.129578837;0.129592951
1.414058957;0.134057553;0.134068677
1.414081633;0.138009600;0.138017639
1.414104308;0.141419451;0.141424322
1.414126984;0.144273712;0.144275344
1.414149660;0.146561162;0.146559497
1.414172336;0.148272846;0.148267837
1.414195011;0.149401983;0.149393600
1.414217687;0.149944178;0.149932401
1.414240363;0.149897300;0.149882124
1.414263039;0.149261528;0.149242961
1.414285714;0.148039336;0.148017398
1.414308390;0.146235566;0.146210292
1.414331066;0.143857281;0.143828718
1.414353741;0.140913824;0.140882033
1.414376417;0.137416758;0.137381812
1.414399093;0.133379836;0.133341821
1.414421769;0.128818899;0.128777912
1.414444444;0.123751885;0.123708036
1.414467120;0.118198689;0.118152098
1.414489796;0.112181125;0.112131923
1.414512472;0.105722840;0.105671168
1.414535147;0.098849203;0.098795213
1.414557823;0.091587222;0.091531074
1.414580499;0.083965424;0.083907287
1.414603175;0.076013752;0.075953803
1.414625850;0.067763454;0.067701876
1.414648526;0.059246927;0.059183910
1.414671202;0.050497642;0.050433382
1.414693878;0.041549972;0.041484670
1.414716553;0.032439060;0.032372920
1.414739229;0.023200707;0.023133938
1.414761905;0.013871206;0.013804019
1.414784580;0.004487211;0.004419817
1.414807256;-0.004914414;-0.004981802
1.414829932;-0.014296731;-0.014363900
1.414852608;-0.023622882;-0.023689619
1.414875283;-0.032856226;-0.032922321
1.414897959;-0.041960489;-0.042025734
1.414920635;-0.050899900;-0.050964091
1.414943311;-0.059639347;-0.059702283
1.414965986;-0.068144486;-0.068205972
1.414988662;-0.076381911;-0.076441757
1.415011338;-0.084319255;-0.084377278
1.415034014;-0.091925341;-0.091981364
1.415056689;-0.099170275;-0.099224131
1.415079365;-0.106025607;-0.106077134
1.415102041;-0.112464394;-0.112513443
1.415124717;-0.118461351;-0.118507781
1.415147392;-0.123992911;-0.124036591
1.415170068;-0.129037342;-0.129078152
1.415192744;-0.133574826;-0.133612658
1.415215420;-0.137587534;-0.137622291
1.415238095;-0.141059716;-0.141091313
1.415260771;-0.143977722;-0.144006087
1.415283447;-0.146330080;-0.146355152
1.415306122;-0.148107551;-0.148129284
1.415328798;-0.149303160;-0.149321521
1.415351474;-0.149912215;-0.149927183
1.415374150;-0.149932302;-0.149943870
1.415396825;-0.149363375;-0.149371549
1.415419501;-0.148207625;-0.148212425
1.415442177;-0.146469627;-0.146471086
1.415464853;-0.144156205;-0.144154369
1.415487528;-0.141276419;-0.141271347
1.415510204;-0.137841623;-0.137833387
1.415532880;-0.133865288;-0.133853972
1.415555556;-0.129363030;-0.129348729
1.415578231;-0.124352551;-0.124335374
1.415600907;-0.118853541;-0.118833607
1.415623583;-0.112887593;-0.112865032
1.415646259;-0.106478138;-0.106453091
1.415668934;-0.099650381;-0.099622997
1.415691610;-0.092431113;-0.092401552
1.415714286;-0.084848727;-0.084817157
1.415736961;-0.076932989;-0.076899585
1.415759637;-0.068715010;-0.068679956
1.415782313;-0.060227070;-0.060190555
1.415804989;-0.051502521;-0.051464739
1.415827664;-0.042575637;-0.042536790
1.415850340;-0.033481481;-0.033441772
1.415873016;-0.024255792;-0.024215429
1.415895692;-0.014934808;-0.014894002
1.415918367;-0.005555151;-0.005514114
1.415941043;0.003846330;0.003887386
1.415963719;0.013232700;0.013273561
1.415986395;0.022567083;0.022607538
1.416009070;0.031812810;0.031852647
1.416031746;0.040933550;0.040972561
1.416054422;0.049893479;0.049931460
1.416077098;0.058657393;0.058694142
1.416099773;0.067190866;0.067226188
1.416122449;0.075460357;0.075494060
1.416145125;0.083433397;0.083465297
1.416167800;0.091078649;0.091108570
1.416190476;0.098366088;0.098393861
1.416213152;0.105267075;0.105292539
1.416235828;0.111754514;0.111777516
1.416258503;0.117802893;0.117823292
1.416281179;0.123388469;0.123406133
1.416303855;0.128489277;0.128504085
1.416326531;0.133085321;0.133097163
1.416349206;0.137158496;0.137167274
1.416371882;0.140692829;0.140698457
1.416394558;0.143674418;0.143676821
1.416417234;0.146091564;0.146090682
1.416439909;0.147934762;0.147930546
1.416462585;0.149196769;0.149189185
1.416485261;0.149872654;0.149861679
1.416507937;0.149959705;0.149945331
1.416530612;0.149457638;0.149439869
1.416553288;0.148368390;0.148347245
1.416575964;0.146696254;0.146671764
1.416598639;0.144447799;0.144420009
1.416621315;0.141631848;0.141600815
1.416643991;0.138259487;0.138225281
1.416666667;0.134343932;0.134306637
1.416689342;0.129900592;0.129860301
1.416712018;0.124946914;0.124903735
1.416734694;0.119502367;0.119456417
1.416757370;0.113588326;0.113539735
1.416780045;0.107228036;0.107176942
1.416802721;0.100446493;0.100393046
1.416825397;0.093270311;0.093214669
1.416848073;0.085727718;0.085670048
1.416870748;0.077848315;0.077788792
1.416893424;0.069663081;0.069601886
1.416916100;0.061204157;0.061141480
1.416938776;0.052504786;0.052440821
1.416961451;0.043599136;0.043534083
1.416984127;0.034522205;0.034456268
1.417006803;0.025309647;0.025243033
1.417029478;0.015997654;0.015930573
1.417052154;0.006622811;0.006555476
1.417074830;-0.002778050;-0.002845428
1.417097506;-0.012167997;-0.012235204
1.417120181;-0.021510140;-0.021576963
1.417142857;-0.030767776;-0.030834006
1.417165533;-0.039904538;-0.039969964
1.417188209;-0.048884524;-0.048948942
1.417210884;-0.057672462;-0.057735670
1.417233560;-0.066233825;-0.066295628
1.417256236;-0.074534973;-0.074595178
1.417278912;-0.082543305;-0.082601728
1.417301587;-0.090227336;-0.090283799
1.417324263;-0.097556907;-0.097611240
1.417346939;-0.104503216;-0.104555256
1.417369615;-0.111038947;-0.111088543
1.417392290;-0.117138459;-0.117185466
1.417414966;-0.122777759;-0.122822045
1.417437642;-0.127934714;-0.127976156
1.417460317;-0.132589049;-0.132627537
1.417482993;-0.136722499;-0.136757932
1.417505669;-0.140318789;-0.140351081
1.417528345;-0.143363825;-0.143392900
1.417551020;-0.145845641;-0.145871436
1.417573696;-0.147754462;-0.147776927
1.417596372;-0.149082807;-0.149101907
1.417619048;-0.149825463;-0.149841173
1.417641723;-0.149979507;-0.149991818
1.417664399;-0.149544315;-0.149553230
1.417687075;-0.148521629;-0.148527164
1.417709751;-0.146915429;-0.146917614
1.417732426;-0.144732076;-0.144730954
1.417755102;-0.141980094;-0.141975722
1.417777778;-0.138670316;-0.138662762
1.417800454;-0.134815765;-0.134805111
1.417823129;-0.130431566;-0.130417904
1.417845805;-0.125534943;-0.125518380
1.417868481;-0.120145127;-0.120125778
1.417891156;-0.114283305;-0.114261300
1.417913832;-0.107972501;-0.107947976
1.417936508;-0.101237509;-0.101210612
1.417959184;-0.094104777;-0.094075666
1.417981859;-0.086602356;-0.086571198
1.418004535;-0.078759699;-0.078726666
1.418027211;-0.070607612;-0.070572886
1.418049887;-0.062178139;-0.062141908
1.418072562;-0.053504382;-0.053466841
1.418095238;-0.044620428;-0.044581775
1.418117914;-0.035561176;-0.035521615
1.418140590;-0.026362216;-0.026321953
1.418163265;-0.017059685;-0.017018931
1.418185941;-0.007690134;-0.007649101
1.418208617;0.001709630;0.001750730
1.418231293;0.011102677;0.011143631
1.418253968;0.020452104;0.020492700
1.418276644;0.029721185;0.029761210
1.418299320;0.038873497;0.038912744
1.418321995;0.047873093;0.047911355
1.418344671;0.056684607;0.056721683
1.418367347;0.065273425;0.065309118
1.418390023;0.073605812;0.073639930
1.418412698;0.081649012;0.081681368
1.418435374;0.089371458;0.089401874
1.418458050;0.096742781;0.096771087
1.418480726;0.103734038;0.103760070
1.418503401;0.110317757;0.110341362
1.418526077;0.116468073;0.116489106
1.418548753;0.122160822;0.122179149
1.418571429;0.127373640;0.127389137
1.418594104;0.132086059;0.132098614
1.418616780;0.136279543;0.136289056
1.418639456;0.139937642;0.139944023
1.418662132;0.143045962;0.143049134
1.418684807;0.145592313;0.145592212
1.418707483;0.147566668;0.147563243
1.418730159;0.148961277;0.148954491
1.418752834;0.149770688;0.149760515
1.418775510;0.149991682;0.149978110
1.418798186;0.149623409;0.149606441
1.418820862;0.148667315;0.148646965
1.418843537;0.147127169;0.147103466
1.418866213;0.145008993;0.144981978
1.418888889;0.142321129;0.142290857
1.418911565;0.139074143;0.139040681
1.418934240;0.135280760;0.135244188
1.418956916;0.130955910;0.130916321
1.418979592;0.126116596;0.126074093
1.419002268;0.120781793;0.120736492
1.419024943;0.114972475;0.114924502
1.419047619;0.108711477;0.108660969
1.419070295;0.102023384;0.101970488
1.419092971;0.094934476;0.094879348
1.419115646;0.087472600;0.087415406
1.419138322;0.079667076;0.079607987
1.419160998;0.071548567;0.071487766
1.419183673;0.063148963;0.063086636
1.419206349;0.054501268;0.054437608
1.419229025;0.045639460;0.045574666
1.419251701;0.036598347;0.036532622
1.419274376;0.027413448;0.027346999
1.419297052;0.018120853;0.018053889
1.419319728;0.008757068;0.008689801
1.419342404;-0.000641122;-0.000708479
1.419365079;-0.010036792;-0.010104027
1.419387755;-0.019393032;-0.019459931
1.419410431;-0.028673081;-0.028739434
1.419433107;-0.037840484;-0.037906081
1.419455782;-0.046859227;-0.046923863
1.419478458;-0.055693872;-0.055757343
1.419501134;-0.064309716;-0.064371826
1.419523810;-0.072672911;-0.072733465
1.419546485;-0.080750598;-0.080809412
1.419569161;-0.088511033;-0.088567927
1.419591837;-0.095923744;-0.095978545
1.419614512;-0.102959606;-0.103012151
1.419637188;-0.109590963;-0.109641097
1.419659864;-0.115791778;-0.115839355
1.419682540;-0.121537686;-0.121582571
1.419705215;-0.126806113;-0.126848182
1.419727891;-0.131576362;-0.131615501
1.419750567;-0.135829688;-0.135865794
1.419773243;-0.139549387;-0.139582370
1.419795918;-0.142720841;-0.142750623
1.419818594;-0.145331593;-0.145358109
1.419841270;-0.147371377;-0.147394573
1.419863946;-0.148832191;-0.148852028
1.419886621;-0.149708298;-0.149724750
1.419909297;-0.149996256;-0.150009310
1.419931973;-0.149694917;-0.149704573
1.419954649;-0.148805474;-0.148811745
1.419977324;-0.147331429;-0.147334342
1.420000000;-0.145278562;-0.145278158
1.420022676;-0.142654950;-0.142651282
1.420045351;-0.139470890;-0.139464023
1.420068027;-0.135738899;-0.135728911
1.420090703;-0.131473622;-0.131460606
1.420113379;-0.126691840;-0.126675897
1.420136054;-0.121412319;-0.121393564
1.420158730;-0.115655817;-0.115634374
1.420181406;-0.109444937;-0.109420942
1.420204082;-0.102804088;-0.102777687
1.420226757;-0.095759345;-0.095730694
1.420249433;-0.088338403;-0.088307664
1.420272109;-0.080570413;-0.080537760
1.420294785;-0.072485886;-0.072451499
1.420317460;-0.064116582;-0.064080647
1.420340136;-0.055495388;-0.055458098
1.420362812;-0.046656170;-0.046617722
1.420385488;-0.037633653;-0.037594250
1.420408163;-0.028463290;-0.028423139
1.420430839;-0.019181101;-0.019140411
1.420453515;-0.009823556;-0.009782538
1.420476190;-0.000427417;-0.000386284
